Id,xx,Price,Age_08_04,Mfg_Month,Mfg_Year,KM,Fuel_Type,Diesel,Petrol,HP,Met_Color,Color,Automatic,cc,Doors,Cylinders,Gears,Quarterly_Tax,Weight,Mfr_Guarantee,BOVAG_Guarantee,Guarantee_Period,ABS,Airbag_1,Airbag_2,Airco,Automatic_airco,Boardcomputer,CD_Player,Central_Lock,Powered_Windows,Power_Steering,Radio,Mistlamps,Sport_Model,Backseat_Divider,Metallic_Rim,Radio_cassette,Tow_Bar
1253,TOYOTACorolla1.616vLineaTerra4/5-Doors,7250,78,3,1998,80000,Petrol,0,0,110,1,Blue,0,1600,4,4,5,19,1065,0,0,3,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
1254,TOYOTACorolla1.316VHATCHBLINEATERRA2/3-Doors,6900,69,12,1998,79000,Petrol,0,0,86,0,Grey,0,1300,3,4,5,69,1015,0,1,3,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
1255,TOYOTACorolla1.616VLIFTBLINEATERRA4/5-Doors,7750,74,7,1998,78894,Petrol,0,0,110,0,Black,0,1600,5,4,5,85,1070,0,1,3,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
1256,TOYOTACorolla1.616VSEDANLINEATERRA4/5-Doors,7250,78,3,1998,78689,Petrol,0,0,110,0,Grey,0,1600,4,4,5,69,1035,0,1,3,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1257,TOYOTACorolla1.316VHATCHBLINEATERRA2/3-Doors,8950,77,4,1998,78435,Petrol,0,0,86,0,Red,0,1300,3,4,5,69,1015,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1258,TOYOTACorolla1.6LineaTerraHB2/3-Doors,8500,71,10,1998,78260,Petrol,0,0,110,0,Blue,0,1600,3,4,5,69,1050,0,0,12,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1259,TOYOTACorolla1.616VLIFTBLINEALUNA4/5-Doors,7950,72,9,1998,78120,Petrol,0,0,110,1,Blue,0,1600,5,4,5,85,1075,1,1,3,1,1,1,0,0,0,0,1,1,1,0,1,0,1,0,0,0
1260,TOYOTACorolla1.3HBLINEATERRA2/3-Doors,6950,77,4,1998,77000,Petrol,0,0,86,0,Green,0,1300,3,4,5,19,1015,0,1,3,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1261,TOYOTACorolla1.616VHATCHBGTSI2/3-Doors,8000,78,3,1998,77000,Petrol,0,0,110,0,Red,0,1600,3,4,5,69,1050,0,0,3,0,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,1
1262,TOYOTACorolla1.616VHATCHBLINEALUNA2/3-Doors,7950,75,6,1998,76382,Petrol,0,0,110,1,Green,0,1600,3,4,5,85,1055,0,1,3,0,1,0,0,0,0,1,1,1,1,0,1,0,1,0,0,1
1263,TOYOTACorolla1.316VHATCHBLINEATERRA2/3-Doors,8500,76,5,1998,76268,Petrol,0,0,86,1,Green,0,1300,3,4,5,69,1015,1,1,3,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
1264,TOYOTACorolla1.316VHATCHBLINEATERRA2/3-Doors,7490,73,8,1998,76151,Petrol,0,0,86,1,Black,0,1300,3,4,5,69,1015,0,1,3,0,1,1,0,0,0,0,0,0,1,0,1,1,1,1,0,0
1265,TOYOTACorolla1.616VHATCHBGTSI2/3-Doors,8250,80,1,1998,76000,Petrol,0,0,110,0,Red,0,1600,3,4,5,69,1050,1,1,3,0,1,0,0,0,0,0,1,1,1,0,0,0,1,1,0,0
1266,TOYOTACorolla1.616VLIFTBLINEATERRA4/5-Doors,9250,71,10,1998,76000,Petrol,0,0,110,1,Blue,0,1600,5,4,5,85,1070,0,1,3,1,1,1,1,0,0,0,1,1,1,0,0,0,1,0,0,1
1267,TOYOTACorolla1.316VLIFTBLINEATERRA4/5-Doors,7950,72,9,1998,75840,Petrol,0,0,86,0,Blue,0,1300,5,4,5,69,1035,0,1,3,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0
1268,TOYOTACorolla1.6HBLINEATERRA2/3-Doors,9500,77,4,1998,75799,Petrol,0,0,110,1,Black,0,1600,3,4,5,19,1050,0,0,3,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1269,TOYOTACorolla1.6LineaTerraComfortH2/3-Doors,8950,72,9,1998,75525,Petrol,0,0,110,1,Blue,0,1600,3,4,5,19,1114,0,0,6,0,1,0,0,0,0,0,1,1,1,1,0,0,0,1,1,0
1270,TOYOTACorolla1.3LineaTerrawagonStationwagen,8450,78,3,1998,75323,Petrol,0,0,86,1,Red,0,1300,5,4,5,69,1050,0,0,12,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1271,TOYOTACorolla1.6station1Stationwagen,7995,79,2,1998,75322,Petrol,0,0,110,1,Green,0,1600,4,4,5,85,1115,0,0,6,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1272,TOYOTACorolla1.6LineaTerraSd4/5-Doors,8750,78,3,1998,75226,Petrol,0,0,110,0,Red,0,1600,4,4,5,69,1035,0,1,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1273,TOYOTACorolla1.316VLIFTBLINEATERRA4/5-Doors,5950,71,10,1998,75085,Petrol,0,0,86,0,Blue,0,1300,5,4,5,69,1035,0,1,3,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0
1274,TOYOTACorolla1.616VLIFTBLINEALUNA4/5-Doors,8500,73,8,1998,75000,Petrol,0,0,110,0,Grey,0,1600,5,4,5,85,1075,0,0,3,0,1,0,1,0,0,0,1,1,1,0,1,0,1,0,0,0
1275,TOYOTACorolla1.316VLineaTerra4/5-Doors,8950,69,12,1998,75000,Petrol,0,0,86,1,Blue,0,1300,4,4,5,69,1000,1,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1276,TOYOTACorolla1.316VSEDANLINEATERRA4/5-Doors,8750,69,12,1998,75000,Petrol,0,0,86,1,Red,0,1300,4,4,5,69,1000,1,1,3,1,1,1,1,0,0,1,1,1,1,0,1,0,0,0,0,1
1277,TOYOTACorollaLIFTBACK1.6LineaLunaLiftback4/5-Doors,7600,78,3,1998,74926,Petrol,0,0,110,1,Silver,0,1600,5,4,5,85,1075,0,1,6,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1
1278,TOYOTACorolla1.616VLIFTBLINEATERRA4/5-Doors,7145,80,1,1998,74785,Petrol,0,0,110,1,Red,0,1600,5,4,5,85,1070,0,1,3,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1
1279,TOYOTACorolla1.616VWAGONLINEATERRAStationwagen,8450,69,12,1998,74573,Petrol,0,0,110,1,Blue,0,1600,5,4,5,85,1085,1,1,3,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0
1280,TOYOTACorolla1.3iLINEATERRA2/3-Doors,5950,75,6,1998,74567,Petrol,0,0,86,1,Red,0,1300,3,4,5,19,1015,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1281,TOYOTACorolla1.616VLIFTBLINEALUNA4/5-Doors,9000,80,1,1998,74196,Petrol,0,0,110,0,Blue,0,1600,5,4,5,85,1075,0,1,3,1,1,1,1,0,0,1,1,1,1,0,1,0,1,1,0,1
1282,TOYOTACorolla1.616VHATCHBLINEATERRA2/3-Doors,7250,80,1,1998,74151,Petrol,0,0,110,1,Red,0,1600,3,4,5,69,1050,0,1,3,0,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1
1283,TOYOTACorolla1.616VHATCHBS2/3-Doors,7400,75,6,1998,74096,Petrol,0,0,110,1,Black,0,1600,3,4,5,69,1050,0,1,3,0,1,0,0,0,0,1,1,1,1,0,0,1,1,0,0,0
1284,TOYOTACorolla1.616VLIFTBLINEALUNA4/5-Doors,8800,79,2,1998,74093,Petrol,0,0,110,1,Silver,0,1600,5,4,5,85,1075,1,1,3,1,1,1,1,0,0,0,1,1,1,0,1,0,1,1,0,0
1285,TOYOTACorolla1.616VHATCHBLINEATERRA2/3-Doors,7750,71,10,1998,74000,Petrol,0,0,110,0,Blue,0,1600,3,4,5,69,1050,0,0,3,1,1,1,1,0,0,0,0,0,1,0,0,1,1,0,0,1
1286,TOYOTACorolla1.316VHATCHBLINEATERRA2/3-Doors,7500,75,6,1998,74000,Petrol,0,0,86,1,Black,0,1300,3,4,5,69,1015,0,1,3,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0
1287,TOYOTACorolla1.3SDNLINEATERRAAUT4/5-Doors,8450,78,3,1998,73638,Petrol,0,0,86,1,Grey,1,1300,4,4,5,19,1015,0,1,12,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
1288,TOYOTACorolla1.616VLIFTBLINEATERRA4/5-Doors,7400,75,6,1998,73460,Petrol,0,0,110,1,Blue,0,1600,5,4,5,85,1070,0,1,3,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1
1289,TOYOTACorolla1.616VLIFTBLINEATERRA4/5-Doors,7500,80,1,1998,73200,Petrol,0,0,110,1,Black,0,1600,5,4,5,85,1070,0,1,3,0,1,1,0,0,0,0,1,1,1,0,0,1,1,0,0,0
1290,TOYOTACorolla1.616VLIFTBLINEALUNA4/5-Doors,8950,76,5,1998,73116,Petrol,0,0,110,1,Green,0,1600,5,4,5,85,1075,0,1,3,0,1,0,1,0,0,0,1,1,1,0,1,0,1,1,0,0
1291,TOYOTACorolla1.616VLIFTBLINEALUNA4/5-Doors,8950,70,11,1998,73014,Petrol,0,0,110,1,Blue,0,1600,5,4,5,85,1075,0,1,3,1,1,1,1,0,0,0,1,1,1,0,1,0,1,0,0,1
1292,TOYOTACorolla1.616VHATCHBLINEATERRA2/3-Doors,7950,77,4,1998,72703,Petrol,0,0,110,1,Blue,0,1600,3,4,5,69,1050,0,1,3,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0
1293,TOYOTACorolla1.616VLIFTBLINEALUNA4/5-Doors,7950,79,2,1998,72328,Petrol,0,0,110,1,Silver,0,1600,5,4,5,85,1075,0,1,3,0,1,0,0,0,0,0,1,1,1,0,1,0,1,0,0,1
1294,TOYOTACorolla1.616VLIFTBLINEATERRA4/5-Doors,7950,78,3,1998,72222,Petrol,0,0,110,1,Red,0,1600,5,4,5,85,1070,0,1,3,1,1,0,1,0,0,0,1,1,1,0,0,0,1,0,0,0
1295,TOYOTACorolla1.616VLIFTBLINEATERRAAUT44/5-Doors,8950,71,10,1998,72128,Petrol,0,0,107,1,Grey,1,1600,5,4,5,85,1100,0,1,3,1,1,1,0,0,0,0,1,1,1,0,0,1,1,0,0,1
1296,TOYOTACorolla1.616VLIFTBLINEATERRA4/5-Doors,7750,78,3,1998,72090,Petrol,0,0,110,1,Red,0,1600,5,4,5,85,1070,1,1,3,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1
1297,TOYOTACorolla1.616VSEDANLINEATERRA4/5-Doors,8250,78,3,1998,72000,Petrol,0,0,110,1,Green,0,1600,4,4,5,69,1035,1,0,3,0,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,1
1298,TOYOTACorolla1.616VHATCHBLINEALUNA2/3-Doors,7950,78,3,1998,72000,Petrol,0,0,110,0,Grey,0,1600,3,4,5,85,1055,1,1,3,0,1,0,0,0,0,0,1,1,1,0,1,0,1,0,0,0
1299,TOYOTACorolla1.316VHATCHBLINEATERRA2/3-Doors,7750,77,4,1998,71900,Petrol,0,0,86,1,Green,0,1300,3,4,5,69,1015,1,1,3,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
1300,TOYOTACorolla1.616VLIFTBLINEALUNA4/5-Doors,8500,77,4,1998,71825,Petrol,0,0,110,0,Grey,0,1600,5,4,5,85,1075,0,1,3,0,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0
1301,TOYOTACorolla1.6TerraLB4/5-Doors,6950,80,1,1998,71740,Petrol,0,0,110,1,Silver,0,1600,5,4,5,85,1070,0,1,6,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1
1302,TOYOTACorolla1.616VSEDANLINEATERRA4/5-Doors,7500,80,1,1998,71500,Petrol,0,0,110,1,Grey,0,1600,4,4,5,69,1035,0,1,3,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1303,TOYOTACorolla1.616VHATCHBLINEATERRA2/3-Doors,7750,79,2,1998,71359,Petrol,0,0,110,1,Grey,0,1600,3,4,5,69,1050,1,1,3,1,1,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0
1304,TOYOTACorolla1.316vlineaterra,5950,79,2,1998,71263,Petrol,0,0,86,0,Red,0,1300,3,4,5,69,1015,0,0,6,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
1305,TOYOTACorolla1.616VHATCHBLINEATERRA2/3-Doors,7500,78,3,1998,71186,Petrol,0,0,110,0,Green,0,1600,3,4,5,69,1050,0,1,3,1,1,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0
1306,TOYOTACorolla1.3LineaTerraHatchback2/3-Doors,8950,72,9,1998,71054,Petrol,0,0,86,0,Red,1,1300,3,4,5,69,1045,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1307,TOYOTACorolla1.6VVTiLineaterra2/3-Doors,7950,76,5,1998,71000,Petrol,0,0,110,1,Green,0,1600,3,4,5,69,1050,1,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1308,TOYOTACorolla1.6lbaut4/5-Doors,6900,80,1,1998,70939,Petrol,0,0,110,1,Red,1,1600,5,4,5,85,1100,0,1,3,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1
1309,TOYOTACorolla1.616VHATCHBLINEATERRA2/3-Doors,7450,77,4,1998,70932,Petrol,0,0,110,1,Black,0,1600,3,4,5,69,1050,1,1,3,1,1,1,0,0,0,0,1,1,1,0,0,1,1,0,0,0
1310,TOYOTACorolla1.616VHATCHBLINEATERRAAUT42/3-Doors,8500,80,1,1998,70597,Petrol,0,0,107,1,Grey,1,1600,3,4,5,85,1080,1,1,3,1,1,1,0,0,0,1,1,0,1,0,0,1,1,0,0,1
1311,TOYOTACorolla1.6WGNLINEATERRAStationwagen,7500,73,8,1998,70482,Petrol,0,0,110,1,Red,0,1600,5,4,5,19,1075,0,1,3,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1312,TOYOTACorolla1.616VHATCHBLINEATERRA2/3-Doors,8750,77,4,1998,70124,Petrol,0,0,110,1,Blue,0,1600,3,4,5,69,1050,1,1,3,0,1,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0
1313,TOYOTACorolla1.616VHATCHBLINEATERRA2/3-Doors,7500,76,5,1998,70039,Petrol,0,0,110,1,Grey,0,1600,3,4,5,69,1050,1,1,3,1,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1
1314,TOYOTACorolla1.616VLIFTBLINEATERRA4/5-Doors,9950,80,1,1998,69904,Petrol,0,0,110,0,Blue,0,1600,5,4,5,85,1070,0,1,3,0,1,0,1,0,0,0,1,1,1,0,0,0,1,0,0,0
1315,TOYOTACorolla1.3HBLineaTerra2/3-Doors,7950,75,6,1998,69388,Petrol,0,0,86,0,Blue,0,1300,3,4,5,69,1010,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1316,TOYOTACorolla1.616VLIFTBLINEATERRA4/5-Doors,9950,75,6,1998,69320,Petrol,0,0,110,1,Red,0,1600,5,4,5,85,1070,1,1,3,0,1,0,1,0,0,0,1,1,1,0,0,0,1,0,0,0
1317,TOYOTACorolla1.616VLIFTBLINEALUNA4/5-Doors,9250,78,3,1998,69000,Petrol,0,0,110,1,Grey,0,1600,5,4,5,85,1075,0,1,3,0,1,0,0,0,0,1,1,1,1,0,1,0,1,0,0,0
1318,TOYOTACorolla1.316VLIFTBLINEATERRA4/5-Doors,9250,73,8,1998,68988,Petrol,0,0,86,1,Grey,0,1300,5,4,5,69,1035,1,1,3,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
1319,TOYOTACorolla1.616VWAGONLINEATERRAStationwagen,9950,79,2,1998,68945,Petrol,0,0,110,1,Grey,0,1600,5,4,5,85,1085,1,1,3,0,1,1,1,0,0,0,1,1,1,0,0,0,1,0,0,1
1320,TOYOTACorolla1.616VHATCHBLINEATERRA2/3-Doors,5950,74,7,1998,68285,Petrol,0,0,110,1,Blue,0,1600,3,4,5,69,1050,1,1,3,1,1,1,0,0,0,0,0,1,1,0,0,1,1,0,0,0
1321,TOYOTACorolla1.616VLIFTBACKLINEALUNA4/5-Doors,7995,76,5,1998,68000,Petrol,0,0,110,1,Black,0,1600,5,4,5,85,1075,0,1,3,0,1,0,1,0,0,0,1,1,1,1,0,0,0,0,1,1
1322,TOYOTACorolla1.316VHATCHBLINEATERRAAUT32/3-Doors,8950,70,11,1998,68000,Petrol,0,0,86,1,Black,1,1300,3,4,5,69,1045,1,1,3,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
1323,TOYOTACorolla1.316VSEDANLINEATERRA4/5-Doors,7450,75,6,1998,67451,Petrol,0,0,86,1,Red,0,1300,4,4,5,69,1000,0,1,3,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
1324,TOYOTACorolla1.316VLIFTBLINEATERRA4/5-Doors,8250,76,5,1998,67266,Petrol,0,0,86,1,Blue,0,1300,5,4,5,69,1035,0,1,3,0,1,0,0,0,0,0,1,0,1,1,0,1,1,0,1,0
1325,TOYOTACorolla1.616VWAGONLINEATERRAStationwagen,8500,78,3,1998,67255,Petrol,0,0,110,0,Red,0,1600,5,4,5,85,1085,0,1,3,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
1326,TOYOTACorolla1.616VLIFTBLINEALUNA4/5-Doors,8500,70,11,1998,67100,Petrol,0,0,110,1,Grey,0,1600,5,4,5,85,1075,0,1,3,1,1,1,1,0,0,0,1,1,1,1,1,0,1,1,1,0
1327,TOYOTACorolla2.0DSLHATCHBLINEATERRA2/3-Doors,9400,69,12,1998,67092,Diesel,1,0,72,1,Green,0,2000,3,4,5,185,1115,0,1,3,1,1,1,1,0,0,0,1,1,1,0,0,1,1,0,0,0
1328,TOYOTACorolla1.616VHATCHBLINEALUNA2/3-Doors,7250,80,1,1998,66880,Petrol,0,1,110,1,Black,0,1600,3,4,5,85,1055,1,1,3,1,1,1,0,0,0,0,1,1,1,0,1,0,1,1,0,1
1329,TOYOTACorolla1.616VLIFTBLINEALUNA4/5-Doors,8950,79,2,1998,66855,Petrol,0,0,110,1,Red,0,1600,5,4,5,85,1075,0,1,3,1,1,1,1,0,0,0,1,1,1,0,1,0,1,1,0,1
1330,TOYOTACorolla1.616VLIFTBLINEALUNA4/5-Doors,9450,80,1,1998,66843,Petrol,0,0,110,1,Blue,0,1600,5,4,5,85,1075,1,1,3,1,1,1,1,0,0,0,1,1,1,0,1,0,1,1,0,0
1331,TOYOTACorolla1.6HB2/3-Doors,8500,74,7,1998,66718,Petrol,0,0,110,1,Blue,0,1600,3,4,5,69,1050,0,0,3,0,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0
1332,TOYOTACorolla1.316VHATCHBLINEATERRA2/3-Doors,6750,80,1,1998,66168,Petrol,0,0,86,1,Blue,0,1300,3,4,5,69,1015,1,1,3,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
1333,TOYOTACorolla1.616VLIFTBLINEATERRA4/5-Doors,7400,80,1,1998,65950,Petrol,0,0,110,0,Black,0,1600,5,4,5,85,1070,0,1,3,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0
1334,TOYOTACorolla1.316VHATCHBLINEATERRA2/3-Doors,8950,78,3,1998,65500,Petrol,0,0,86,1,Black,0,1300,3,4,5,69,1015,1,1,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1335,TOYOTACorolla1.616VHATCHBLINEALUNA2/3-Doors,6900,80,1,1998,65307,Petrol,0,0,110,1,Blue,0,1600,3,4,5,85,1055,1,1,3,1,1,1,0,0,0,0,1,1,1,0,1,0,1,1,0,1
1336,TOYOTACorolla1.316VHATCHBLINEATERRA2/3-Doors,7750,79,2,1998,65254,Petrol,0,0,86,1,Black,0,1300,3,4,5,69,1015,1,1,3,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1
1337,TOYOTACorolla2.0DSLHATCHBLINEATERRA2/3-Doors,8950,71,10,1998,65021,Diesel,1,0,72,1,Black,0,2000,3,4,5,185,1115,0,1,3,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1
1338,TOYOTACorolla1.316VHATCHBLINEATERRA2/3-Doors,6950,75,6,1998,65006,Petrol,0,1,86,1,Green,0,1300,3,4,5,69,1015,0,1,3,0,1,0,0,0,0,0,0,0,1,1,0,1,1,0,1,0
1339,TOYOTACorolla1.616VSEDANLINEATERRA4/5-Doors,8495,77,4,1998,64280,Petrol,0,0,110,0,Red,0,1600,4,4,5,69,1035,1,1,3,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
1340,TOYOTACorolla1.616VHATCHBLINEALUNAAUT42/3-Doors,10000,75,6,1998,64000,Petrol,0,0,107,0,Green,1,1600,3,4,5,85,1085,0,1,3,0,1,0,0,0,0,0,1,1,1,0,1,0,1,0,0,0
1341,TOYOTACorolla1.616VLIFTBLINEATERRA4/5-Doors,6999,71,10,1998,64000,Petrol,0,0,110,1,Green,0,1600,5,4,5,85,1070,0,1,3,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1
1342,TOYOTACorolla1.616VHATCHBLINEALUNA2/3-Doors,8950,80,1,1998,64000,Petrol,0,0,110,0,Black,0,1600,3,4,5,85,1055,0,1,3,0,1,0,0,0,0,0,1,1,1,0,1,0,1,0,0,0
1343,TOYOTACorolla1.6LineaTerraSedan4/5-Doors,8500,79,2,1998,63918,Petrol,0,0,110,0,Silver,0,1600,4,4,5,69,1035,0,1,6,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
1344,TOYOTACorolla1.616VSEDANLINEATERRA4/5-Doors,8750,75,6,1998,63634,Petrol,0,0,110,1,Blue,0,1600,4,4,5,69,1035,0,1,3,1,1,0,1,0,0,0,1,1,1,0,0,0,1,1,0,0
1345,TOYOTACorollaHatchback1.6TerraComfort2/3-Doors,7499,80,1,1998,63500,Petrol,0,0,110,1,Blue,0,1600,3,4,5,69,1050,0,0,3,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1
1346,TOYOTACorolla1.616VSEDANLINEATERRA4/5-Doors,9000,80,1,1998,63266,Petrol,0,0,110,1,Green,0,1600,4,4,5,69,1035,1,1,3,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0
1347,TOYOTACorolla1.616VHATCHBLINEATERRA2/3-Doors,8950,77,4,1998,62595,Petrol,0,0,110,1,Green,0,1600,3,4,5,69,1050,1,1,3,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0
1348,TOYOTACorolla1.616VLIFTBLINEALUNA4/5-Doors,6950,80,1,1998,62581,Petrol,0,0,110,0,Green,0,1600,5,4,5,85,1075,0,1,3,0,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0
1349,TOYOTACorolla1.616VLIFTBLINEALUNA4/5-Doors,8500,77,4,1998,62285,Petrol,0,0,110,1,Red,0,1600,5,4,5,85,1075,1,1,3,1,1,0,1,0,0,0,1,1,1,0,1,0,1,1,0,1
1350,TOYOTACorolla1.316VLIFTBLINEATERRAAUT34/5-Doors,8450,77,4,1998,61906,Petrol,0,0,86,1,Silver,1,1300,5,4,5,85,1065,0,1,3,1,1,1,0,0,0,0,1,1,1,0,1,1,1,0,0,0
1351,TOYOTACorolla1.616VLIFTBLINEATERRA4/5-Doors,8950,74,7,1998,61700,Petrol,0,0,110,0,Blue,0,1600,5,4,5,85,1070,0,1,3,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
1352,TOYOTACorolla1.616VLIFTBLINEATERRA4/5-Doors,8250,77,4,1998,61648,Petrol,0,0,110,1,Blue,0,1600,5,4,5,85,1070,1,1,3,1,1,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1
1353,TOYOTACorolla1.316VLineaTerraLiftb4/5-Doors,7950,75,6,1998,61626,Petrol,0,0,86,0,Red,0,1300,5,4,5,69,1035,0,1,6,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1354,TOYOTACorolla1.616VSEDANLINEATERRA4/5-Doors,7450,70,11,1998,61510,Petrol,0,0,110,0,Blue,0,1600,4,4,5,69,1035,1,1,3,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1355,TOYOTACorolla1.616VHATCHBLINEATERRAAUT42/3-Doors,9000,79,2,1998,61165,Petrol,0,0,107,1,Red,1,1600,3,4,5,85,1080,1,1,3,1,1,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0
1356,TOYOTACorolla1.616VSEDANLINEATERRA4/5-Doors,7150,70,11,1998,61000,Petrol,0,0,110,1,Red,0,1600,4,4,5,69,1035,0,1,3,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1
1357,TOYOTACorolla1.616VSEDANLINEATERRA4/5-Doors,7750,76,5,1998,60833,Petrol,0,0,110,1,Blue,0,1600,4,4,5,69,1035,0,1,3,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1358,TOYOTACorolla1.3ILUNA2/3-Doors,5845,70,11,1998,60600,Petrol,0,0,86,0,White,0,1300,3,4,5,85,1060,0,0,3,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0
1359,TOYOTACorolla1.616VLIFTBLINEALUNA4/5-Doors,8500,72,9,1998,60483,Petrol,0,0,110,1,Grey,0,1600,5,4,5,85,1075,1,1,3,1,1,1,0,0,0,0,1,1,1,0,0,0,1,0,0,0
1360,TOYOTACorolla1.6LBLINEALUNA4/5-Doors,8250,80,1,1998,60476,Petrol,0,0,110,1,Grey,0,1600,5,4,5,19,1114,0,1,3,1,1,0,1,1,0,0,1,1,1,0,1,0,0,0,0,0
1361,TOYOTACorolla1.6LineaTerraComfort2/3-Doors,9450,79,2,1998,60142,Petrol,0,0,110,0,Silver,0,1600,3,4,5,69,1050,1,1,12,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
1362,TOYOTACorolla1.616VHATCHBLINEATERRA2/3-Doors,6750,69,12,1998,60050,Petrol,0,0,110,1,Grey,0,1600,3,4,5,69,1050,0,1,3,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1
1363,TOYOTACorolla1.616VHATCHBLINEATERRA2/3-Doors,8400,77,4,1998,60000,Petrol,0,0,110,1,Green,0,1600,3,4,5,69,1050,0,1,3,1,1,1,0,0,0,1,1,1,1,0,0,1,1,0,0,0
1364,TOYOTACorolla1.616VHATCHBLINEATERRA2/3-Doors,7900,76,5,1998,60000,Petrol,0,0,110,0,Green,0,1600,3,4,5,69,1050,1,1,3,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0
1365,TOYOTACorolla1.616VHATCHBACKLINEALUNA2/3-Doors,7950,76,5,1998,59815,Petrol,0,0,110,1,Silver,0,1587,3,4,5,85,1055,0,0,6,0,1,1,1,0,0,0,1,1,1,0,1,0,0,0,0,1
1366,TOYOTACorolla1.616VWAGONLINEATERRAStationwagen,8750,80,1,1998,59326,Petrol,0,0,110,1,Green,0,1600,5,4,5,85,1085,1,1,3,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
